mV;time
1494;4764
1484;4766
1469;4769
1447;4771
1452;4773
1468;4776
1469;4779
1461;4782
1468;4784
1481;4786
1494;4789
1502;4791
1495;4794
1481;4796
1467;4798
1465;4801
1465;4803
1478;4806
1499;4808
1507;4811
1496;4813
1493;4815
1520;4818
1523;4820
1508;4824
1474;4826
1450;4828
1437;4831
1440;4833
1454;4836
1471;4838
1492;4840
1505;4843
1496;4845
1498;4848
1505;4850
1508;4852
1513;4855
1517;4857
1524;4860
1518;4862
1493;4865
1479;4868
1481;4870
1479;4873
1480;4875
1486;4877
1492;4880
1495;4882
1484;4885
1477;4887
1469;4890
1472;4892
1486;4894
1491;4897
1522;4899
1546;4902
1539;4904
1508;4907
1480;4910
1472;4912
1473;4915
1477;4917
1481;4919
1485;4922
1483;4924
1480;4927
1480;4929
1476;4931
1494;4934
1525;4936
1540;4939
1528;4941
1493;4943
1466;4946
1457;4948
1454;4952
1465;4954
1486;4956
1497;4959
1514;4961
1514;4964
1498;4966
1483;4969
1479;4971
1491;4973
1510;4976
1537;4978
1563;4981
1559;4983
1509;4985
1490;4988
1494;4990
1508;4994
1511;4996
1500;4998
1491;5001
1499;5003
1504;5006
1499;5008
1485;5010
1479;5013
1489;5015
1493;5018
1496;5020
1492;5022
1483;5025
1478;5027
1491;5030
1510;5032
1523;5035
1529;5038
1525;5040
1522;5043
1523;5045
1531;5048
1542;5050
1546;5052
1545;5055
1528;5057
1511;5060
1502;5062
1490;5064
1483;5067
1471;5069
1470;5072
1481;5074
1498;5076
1505;5080
1501;5082
1499;5085
1495;5087
1488;5089
1484;5092
1490;5094
1504;5097
1515;5099
1526;5102
1531;5104
1538;5106
1556;5109
1550;5111
1535;5114
1514;5116
1505;5118
1500;5122
1492;5124
1486;5127
1488;5129
1506;5131
1523;5134
1528;5136
1525;5139
1530;5141
1537;5143
1524;5146
1502;5148
1484;5151
1485;5153
1506;5155
1516;5158
1522;5160
1509;5164
1496;5166
1501;5168
1502;5171
1513;5173
1525;5176
1530;5178
1533;5180
1541;5183
1544;5185
1546;5188
1550;5190
1553;5193
1546;5195
1526;5197
1519;5200
1528;5202
1524;5206
1497;5208
1478;5210
1475;5213
1492;5215
1499;5218
1510;5220
1515;5222
1509;5225
1504;5227
1497;5230
1491;5232
1495;5234
1498;5237
1507;5239
1533;5242
1560;5244
1558;5246
1543;5250
1524;5252
1517;5255
1507;5257
1497;5259
1498;5262
1493;5264
1491;5267
1491;5269
1500;5271
1506;5274
1502;5276
1497;5279
1496;5281
1491;5284
1480;5286
1472;5288
1471;5292
1483;5294
1505;5297
1532;5299
1555;5301
1547;5304
1526;5306
1494;5309
1476;5311
1478;5313
1490;5316
1499;5318
1516;5321
1521;5323
1521;5325
1518;5328
1502;5330
1500;5334
1506;5336
1499;5338
1499;5341
1501;5343
1502;5346
1492;5348
1478;5350
1473;5353
1476;5355
1483;5358
1503;5360
1519;5363
1529;5365
1532;5367
1524;5370
1510;5372
1508;5376
1509;5378
1518;5380
1532;5383
1534;5385
1513;5388
1483;5390
1471;5392
1482;5395
1495;5397
1499;5400
1492;5402
1488;5404
1486;5407
1489;5409
1493;5412
1510;5414
1532;5416
1528;5420
1523;5422
1513;5425
1498;5427
1484;5429
1470;5432
1462;5434
1477;5437
1498;5439
1519;5442
1525;5444
1513;5446
1501;5449
1512;5451
1523;5454
1529;5456
1523;5458
1525;5462
1523;5464
1497;5467
1478;5469
1461;5471
1460;5474
1465;5476
1472;5479
1482;5481
1483;5483
1476;5486
1472;5488
1468;5491
1480;5493
1495;5495
1505;5498
1526;5500
1547;5504
1567;5506
1563;5508
1511;5511
1477;5513
1466;5516
1459;5518
1462;5521
1463;5523
1460;5525
1462;5528
1463;5530
1486;5533
1518;5535
1538;5537
1540;5540
1524;5542
1507;5545
1483;5548
1467;5550
1465;5553
1475;5555
1502;5558
1537;5560
1545;5562
1505;5565
1467;5567
1453;5570
1446;5572
1457;5574
1477;5577
1496;5579
1516;5582
1516;5584
1504;5586
1499;5590
1483;5592
1480;5595
1495;5597
1514;5600
1536;5602
1522;5604
1484;5607
1461;5609
1447;5612
1450;5614
1460;5616
1483;5619
1497;5621
1495;5624
1479;5626
1470;5628
1462;5632
1470;5634
1485;5637
1499;5639
1508;5641
1516;5644
1530;5646
1540;5649
1549;5651
1538;5653
1523;5656
1512;5658
1514;5661
1516;5663
1491;5665
1463;5668
1455;5670
1470;5673
1496;5676
1506;5679
1493;5681
1485;5683
1477;5686
1469;5688
1469;5691
1466;5693
1479;5695
1501;5698
1523;5700
1534;5703
1532;5705
1512;5707
1501;5710
1502;5712
1508;5715
1514;5718
1519;5720
1520;5723
1499;5725
1477;5728
1469;5730
1480;5732
1521;5735
1548;5737
1545;5740
1526;5742
1503;5745
1493;5747
1479;5749
1469;5752
1476;5754
1476;5757
1468;5760
1461;5762
1450;5765
1436;5767
1425;5770
1426;5772
1440;5774
1463;5777
1471;5779
1484;5782
1490;5784
1495;5786
1497;5789
1492;5791
1509;5794
1522;5796
1531;5798
1523;5801
1489;5804
1457;5807
1444;5809
1442;5811
1449;5814
1459;5816
1473;5819
1486;5821
1494;5823
1489;5826
1481;5828
1473;5831
1489;5833
1504;5836
1491;5838
1477;5840
1464;5843
1442;5846
1440;5849
1436;5851
1461;5853
1497;5856
1524;5858
1511;5861
1487;5863
1483;5865
1475;5868
1469;5870
1468;5873
1480;5875
